Date,Close
8/12/2013 23:58:00,2.2845
8/13/2013 23:58:00,2.3107
8/14/2013 23:58:00,2.3214
8/15/2013 23:58:00,2.3378
8/16/2013 23:58:00,2.39
8/17/2013 23:58:00,2.3875
8/18/2013 23:58:00,2.3875
8/19/2013 23:58:00,2.41
8/20/2013 23:58:00,2.3919
8/21/2013 23:58:00,2.4479
8/22/2013 23:58:00,2.4326
8/23/2013 23:58:00,2.3473
8/24/2013 23:58:00,2.3455
8/25/2013 23:58:00,2.412
8/26/2013 23:58:00,2.3797
8/27/2013 23:58:00,2.3682
8/28/2013 23:58:00,2.3437
8/29/2013 23:58:00,2.3563
8/30/2013 23:58:00,2.3809
8/31/2013 23:58:00,2.3807
9/2/2013 23:58:00,2.3745
9/3/2013 23:58:00,2.3558
9/4/2013 23:58:00,2.3578
9/5/2013 23:58:00,2.3204
9/6/2013 23:58:00,2.2917
9/7/2013 23:58:00,2.3006
9/8/2013 23:58:00,2.3006
9/9/2013 23:58:00,2.2738
9/10/2013 23:58:00,2.2817
9/11/2013 23:58:00,2.2721
9/12/2013 23:58:00,2.2725
9/13/2013 23:58:00,2.2773
9/14/2013 23:58:00,2.2767
9/15/2013 23:58:00,2.2547
9/16/2013 23:58:00,2.2805
9/17/2013 23:58:00,2.253
9/18/2013 23:58:00,2.1837
9/19/2013 23:58:00,2.1987
9/20/2013 23:58:00,2.2077
9/21/2013 23:58:00,2.2075
9/22/2013 23:58:00,2.2075
9/23/2013 23:58:00,2.1979
9/24/2013 23:58:00,2.1946
9/25/2013 23:58:00,2.2213
9/26/2013 23:58:00,2.2411
9/27/2013 23:58:00,2.2489
9/29/2013 23:58:00,2.2227
9/30/2013 23:58:00,2.2172
10/1/2013 23:58:00,2.2128
10/2/2013 23:58:00,2.1896
10/3/2013 23:58:00,2.2049
10/4/2013 23:58:00,2.1955
10/5/2013 23:58:00,2.1955
10/6/2013 23:58:00,2.2075
10/7/2013 23:58:00,2.2017
10/8/2013 23:58:00,2.2051
10/9/2013 23:58:00,2.2027
10/10/2013 23:58:00,2.1774
10/11/2013 23:58:00,2.171
10/12/2013 23:58:00,2.166
10/14/2013 23:58:00,2.1754
10/15/2013 23:58:00,2.1796
10/16/2013 23:58:00,2.1776
10/17/2013 23:58:00,2.1566
10/18/2013 23:58:00,2.1661
10/19/2013 23:58:00,2.1661
10/20/2013 23:58:00,2.1661
10/21/2013 23:58:00,2.1705
10/22/2013 23:58:00,2.1674
10/23/2013 23:58:00,2.1863
10/24/2013 23:58:00,2.2007
10/25/2013 23:58:00,2.1828
10/26/2013 23:58:00,2.1828
10/27/2013 23:58:00,2.1844
10/28/2013 23:58:00,2.1775
10/29/2013 23:58:00,2.182
10/30/2013 23:58:00,2.1811
10/31/2013 23:58:00,2.2319
11/1/2013 23:58:00,2.2536
11/2/2013 23:58:00,2.2517
11/4/2013 23:58:00,2.2408
11/5/2013 23:58:00,2.2773
11/6/2013 23:58:00,2.2825
11/7/2013 23:58:00,2.3028
11/8/2013 23:58:00,2.2893
11/10/2013 23:58:00,2.3093
11/11/2013 23:58:00,2.3278
11/12/2013 23:58:00,2.3304
11/13/2013 23:58:00,2.329
11/14/2013 23:58:00,2.3098
11/15/2013 23:58:00,2.314
11/17/2013 23:58:00,2.3159
11/18/2013 23:58:00,2.2604
11/19/2013 23:58:00,2.2688
11/20/2013 23:58:00,2.2687
11/21/2013 23:58:00,2.3021
11/22/2013 23:58:00,2.2757
11/23/2013 23:58:00,2.2738
11/25/2013 23:58:00,2.2808
11/26/2013 23:58:00,2.2938
11/27/2013 23:58:00,2.327
11/28/2013 23:58:00,2.3149
11/29/2013 23:58:00,2.3322
11/30/2013 23:58:00,2.3308
12/1/2013 23:58:00,2.3308
12/2/2013 23:58:00,2.3533
12/3/2013 23:58:00,2.373
12/4/2013 23:58:00,2.388
12/5/2013 23:58:00,2.3562
12/6/2013 23:58:00,2.3218
12/7/2013 23:58:00,2.3233
12/8/2013 23:58:00,2.3218
12/9/2013 23:58:00,2.317
12/10/2013 23:58:00,2.306
12/11/2013 23:58:00,2.3387
12/12/2013 23:58:00,2.332
12/13/2013 23:58:00,2.325
12/14/2013 23:58:00,2.3138
12/15/2013 23:58:00,2.325
12/16/2013 23:58:00,2.3229
12/17/2013 23:58:00,2.3146
12/18/2013 23:58:00,2.3289
12/19/2013 23:58:00,2.3538
12/20/2013 23:58:00,2.3827
12/21/2013 23:58:00,2.3827
12/22/2013 23:58:00,2.3827
12/23/2013 23:58:00,2.354
12/24/2013 23:58:00,2.3552
12/25/2013 23:58:00,2.3545
12/26/2013 23:58:00,2.3523
12/27/2013 23:58:00,2.3335
12/28/2013 23:58:00,2.3335
12/29/2013 23:58:00,2.3335
12/30/2013 23:58:00,2.3593
12/31/2013 23:58:00,2.3592
1/1/2014 23:58:00,2.3571
1/2/2014 23:58:00,2.3847
1/3/2014 23:58:00,2.3735
1/4/2014 23:58:00,2.3735
1/5/2014 23:58:00,2.3715
1/6/2014 23:58:00,2.3712
1/7/2014 23:58:00,2.3687
1/8/2014 23:58:00,2.3923
1/9/2014 23:58:00,2.388
1/10/2014 23:58:00,2.3535
1/11/2014 23:58:00,2.3535
1/12/2014 23:58:00,2.3535
1/13/2014 23:58:00,2.3568
1/14/2014 23:58:00,2.3516
1/15/2014 23:58:00,2.3555
1/16/2014 23:58:00,2.3606
1/17/2014 23:58:00,2.3376
1/18/2014 23:58:00,2.339
1/19/2014 23:58:00,2.3475
1/20/2014 23:58:00,2.3405
1/21/2014 23:58:00,2.3578
1/22/2014 23:58:00,2.3696
1/23/2014 23:58:00,2.3909
1/24/2014 23:58:00,2.3932
1/25/2014 23:58:00,2.4044
1/26/2014 23:58:00,2.3932
1/27/2014 23:58:00,2.4184
1/28/2014 23:58:00,2.4234
1/29/2014 23:58:00,2.4324
1/30/2014 23:58:00,2.4088
1/31/2014 23:58:00,2.4095
2/1/2014 23:58:00,2.4077
2/2/2014 23:58:00,2.4223
2/3/2014 23:58:00,2.4372
2/4/2014 23:58:00,2.4064
2/5/2014 23:58:00,2.3955
2/6/2014 23:58:00,2.3795
2/7/2014 23:58:00,2.3752
2/8/2014 23:58:00,2.3752
2/9/2014 23:58:00,2.3752
2/10/2014 23:58:00,2.4062
2/11/2014 23:58:00,2.4014
2/12/2014 23:58:00,2.417
2/13/2014 23:58:00,2.391
2/14/2014 23:58:00,2.3841
2/15/2014 23:58:00,2.3721
2/16/2014 23:58:00,2.3841
2/17/2014 23:58:00,2.3797
2/18/2014 23:58:00,2.3861
2/19/2014 23:58:00,2.389
2/20/2014 23:58:00,2.3696
2/21/2014 23:58:00,2.3406
2/22/2014 23:58:00,2.3406
2/23/2014 23:58:00,2.3406
2/24/2014 23:58:00,2.3363
2/25/2014 23:58:00,2.3388
2/26/2014 23:58:00,2.348
2/27/2014 23:58:00,2.319
2/28/2014 23:58:00,2.3334
3/1/2014 23:58:00,2.3334
3/2/2014 23:58:00,2.3334
3/3/2014 23:58:00,2.3411
3/4/2014 23:58:00,2.3381
3/5/2014 23:58:00,2.3195
3/6/2014 23:58:00,2.32
3/7/2014 23:58:00,2.3356
3/8/2014 23:58:00,2.3376
3/9/2014 23:58:00,2.3356
3/10/2014 23:58:00,2.3432
3/11/2014 23:58:00,2.3594
3/12/2014 23:58:00,2.3523
3/13/2014 23:58:00,2.3614
3/14/2014 23:58:00,2.3405
3/15/2014 23:58:00,2.3405
3/16/2014 23:58:00,2.3405
3/17/2014 23:58:00,2.3461
3/18/2014 23:58:00,2.3294
3/19/2014 23:58:00,2.3446
3/20/2014 23:58:00,2.3233
3/21/2014 23:58:00,2.3198
3/22/2014 23:58:00,2.3079
3/23/2014 23:58:00,2.3198
3/24/2014 23:58:00,2.3186
3/25/2014 23:58:00,2.3091
3/26/2014 23:58:00,2.2929
3/27/2014 23:58:00,2.2562
3/28/2014 23:58:00,2.2561
3/29/2014 23:58:00,2.2561
3/31/2014 23:58:00,2.2694
4/1/2014 23:58:00,2.258
4/2/2014 23:58:00,2.2641
4/3/2014 23:58:00,2.2766
4/4/2014 23:58:00,2.2335
4/5/2014 23:58:00,2.2308
4/6/2014 23:58:00,2.2607
4/7/2014 23:58:00,2.2163
4/8/2014 23:58:00,2.1988
4/9/2014 23:58:00,2.1833
4/10/2014 23:58:00,2.2038
4/11/2014 23:58:00,2.2139
4/12/2014 23:58:00,2.1898
4/13/2014 23:58:00,2.216
4/14/2014 23:58:00,2.2112
4/15/2014 23:58:00,2.2337
4/16/2014 23:58:00,2.2379
4/17/2014 23:58:00,2.2282
4/18/2014 23:58:00,2.2332
4/19/2014 23:58:00,2.2282
4/20/2014 23:58:00,2.2282
4/21/2014 23:58:00,2.2282
4/22/2014 23:58:00,2.2369
4/23/2014 23:58:00,2.2158
4/24/2014 23:58:00,2.2089
4/25/2014 23:58:00,2.2379
4/27/2014 23:58:00,2.2388
4/28/2014 23:58:00,2.2183
4/29/2014 23:58:00,2.2334
4/30/2014 23:58:00,2.228
5/1/2014 23:58:00,2.2305
5/2/2014 23:58:00,2.2168
5/5/2014 23:58:00,2.24
5/6/2014 23:58:00,2.2269
5/7/2014 23:58:00,2.214
5/8/2014 23:58:00,2.2132
5/9/2014 23:58:00,2.2075
5/10/2014 23:58:00,2.2075
5/11/2014 23:58:00,2.2075
5/12/2014 23:58:00,2.2099
5/13/2014 23:58:00,2.2116
5/14/2014 23:58:00,2.1975
5/15/2014 23:58:00,2.2157
5/16/2014 23:58:00,2.2103
5/17/2014 23:58:00,2.2
5/19/2014 23:58:00,2.2029
5/20/2014 23:58:00,2.2128
5/21/2014 23:58:00,2.205
5/22/2014 23:58:00,2.2129
5/23/2014 23:58:00,2.2203
5/25/2014 23:58:00,2.219
5/26/2014 23:58:00,2.2211
5/27/2014 23:58:00,2.2348
5/28/2014 23:58:00,2.2276
5/29/2014 23:58:00,2.2233
5/30/2014 23:58:00,2.2387
6/2/2014 23:58:00,2.2738
6/3/2014 23:58:00,2.2746
6/4/2014 23:58:00,2.2751
6/5/2014 23:58:00,2.2584
6/6/2014 23:58:00,2.2452
6/7/2014 23:58:00,2.2428
6/8/2014 23:58:00,2.2428
6/9/2014 23:58:00,2.2243
6/10/2014 23:58:00,2.2191
6/11/2014 23:58:00,2.23
6/12/2014 23:58:00,2.225
6/13/2014 23:58:00,2.2196
6/14/2014 23:58:00,2.2196
6/15/2014 23:58:00,2.2196
6/16/2014 23:58:00,2.2298
6/17/2014 23:58:00,2.2568
6/18/2014 23:58:00,2.2199
6/19/2014 23:58:00,2.2175
6/20/2014 23:58:00,2.2253
6/21/2014 23:58:00,2.2253
6/23/2014 23:58:00,2.213
6/24/2014 23:58:00,2.2196
6/25/2014 23:58:00,2.2047
6/26/2014 23:58:00,2.194
6/27/2014 23:58:00,2.1918
6/30/2014 23:58:00,2.2117
7/1/2014 23:58:00,2.2002
7/2/2014 23:58:00,2.2221
7/3/2014 23:58:00,2.2068
7/4/2014 23:58:00,2.2103
7/5/2014 23:58:00,2.2098
7/7/2014 23:58:00,2.2225
7/8/2014 23:58:00,2.2074
7/9/2014 23:58:00,2.2095
7/10/2014 23:58:00,2.2182
7/11/2014 23:58:00,2.2205
7/12/2014 23:58:00,2.2175
7/13/2014 23:58:00,2.2175
7/14/2014 23:58:00,2.2074
7/15/2014 23:58:00,2.2159
7/16/2014 23:58:00,2.2207
7/17/2014 23:58:00,2.2552
7/18/2014 23:58:00,2.2223
7/19/2014 23:58:00,2.2223
7/20/2014 23:58:00,2.2223
7/21/2014 23:58:00,2.218
7/22/2014 23:58:00,2.2104
7/23/2014 23:58:00,2.2159
7/24/2014 23:58:00,2.2173
7/25/2014 23:58:00,2.2221
7/26/2014 23:58:00,2.2221
7/27/2014 23:58:00,2.2221
7/28/2014 23:58:00,2.2193
7/29/2014 23:58:00,2.227
7/30/2014 23:58:00,2.2442
7/31/2014 23:58:00,2.2606
8/1/2014 23:58:00,2.2523
8/2/2014 23:58:00,2.2523
8/3/2014 23:58:00,2.2523
8/4/2014 23:58:00,2.256
8/5/2014 23:58:00,2.2783
8/6/2014 23:58:00,2.2706
8/7/2014 23:58:00,2.2939
8/8/2014 23:58:00,2.279
8/10/2014 23:58:00,2.279
8/11/2014 23:58:00,2.2705
8/12/2014 23:58:00,2.2749
8/13/2014 23:58:00,2.2765
8/14/2014 23:58:00,2.2636
8/15/2014 23:58:00,2.2564
8/17/2014 23:58:00,2.2564
8/18/2014 23:58:00,2.253
8/19/2014 23:58:00,2.2436
8/20/2014 23:58:00,2.2594
8/21/2014 23:58:00,2.2665
8/22/2014 23:58:00,2.2729
8/23/2014 23:58:00,2.2729
8/24/2014 23:58:00,2.2729
8/25/2014 23:58:00,2.2831
8/26/2014 23:58:00,2.2566
8/27/2014 23:58:00,2.2437
8/28/2014 23:58:00,2.2367
8/29/2014 23:58:00,2.2302
8/31/2014 23:58:00,2.2316
9/1/2014 23:58:00,2.243
9/2/2014 23:58:00,2.2378
9/3/2014 23:58:00,2.2341
9/4/2014 23:58:00,2.2391
9/5/2014 23:58:00,2.2237
9/8/2014 23:58:00,2.2651
9/9/2014 23:58:00,2.2832
9/10/2014 23:58:00,2.285
9/11/2014 23:58:00,2.2947
9/12/2014 23:58:00,2.3348
9/13/2014 23:58:00,2.2719
9/15/2014 23:58:00,2.3394
9/16/2014 23:58:00,2.3338
9/17/2014 23:58:00,2.3554
9/18/2014 23:58:00,2.3629
9/19/2014 23:58:00,2.353
9/20/2014 23:58:00,2.365
9/22/2014 23:58:00,2.3957
9/23/2014 23:58:00,2.4097
9/24/2014 23:58:00,2.3778
9/25/2014 23:58:00,2.4251
9/26/2014 23:58:00,2.4131
9/27/2014 23:58:00,2.4198
9/28/2014 23:58:00,2.4198
9/29/2014 23:58:00,2.4439
9/30/2014 23:58:00,2.4356
10/1/2014 23:58:00,2.4785
10/2/2014 23:58:00,2.4921
10/3/2014 23:58:00,2.4549
10/4/2014 23:58:00,2.4549
10/6/2014 23:58:00,2.4257
10/7/2014 23:58:00,2.3932
10/8/2014 23:58:00,2.3741
10/9/2014 23:58:00,2.395
10/10/2014 23:58:00,2.3858
10/11/2014 23:58:00,2.423
10/12/2014 23:58:00,2.386
10/13/2014 23:58:00,2.3905
10/14/2014 23:58:00,2.396
10/15/2014 23:58:00,2.4522
10/16/2014 23:58:00,2.4664
10/17/2014 23:58:00,2.4355
10/18/2014 23:58:00,2.4307
10/19/2014 23:58:00,2.4307
10/20/2014 23:58:00,2.4619
10/21/2014 23:58:00,2.4781
10/22/2014 23:58:00,2.4845
10/23/2014 23:58:00,2.4956
10/24/2014 23:58:00,2.4689
10/25/2014 23:58:00,2.4689
10/27/2014 23:58:00,2.5194
10/28/2014 23:58:00,2.4582
10/29/2014 23:58:00,2.4578
10/30/2014 23:58:00,2.4015
10/31/2014 23:58:00,2.4734
11/1/2014 23:58:00,2.4135
11/2/2014 23:58:00,2.4135
11/3/2014 23:58:00,2.4921
11/4/2014 23:58:00,2.4939
11/5/2014 23:58:00,2.5013
11/6/2014 23:58:00,2.5666
11/7/2014 23:58:00,2.5489
11/10/2014 23:58:00,2.5494
11/11/2014 23:58:00,2.5544
11/12/2014 23:58:00,2.5632
11/13/2014 23:58:00,2.5859
11/14/2014 23:58:00,2.5699
11/15/2014 23:58:00,2.5701
11/16/2014 23:58:00,2.5968
11/17/2014 23:58:00,2.6047
11/18/2014 23:58:00,2.5791
11/19/2014 23:58:00,2.5689
11/20/2014 23:58:00,2.5697
11/21/2014 23:58:00,2.512
11/22/2014 23:58:00,2.512
11/24/2014 23:58:00,2.5425
11/25/2014 23:58:00,2.5263
11/26/2014 23:58:00,2.4979
11/27/2014 23:58:00,2.5272
11/28/2014 23:58:00,2.5315
12/1/2014 23:58:00,2.557
12/2/2014 23:58:00,2.5651
12/3/2014 23:58:00,2.5491
12/4/2014 23:58:00,2.5882
12/5/2014 23:58:00,2.5861
12/6/2014 23:58:00,2.5861
12/8/2014 23:58:00,2.5966
12/9/2014 23:58:00,2.5897
12/10/2014 23:58:00,2.6131
12/11/2014 23:58:00,2.6467
12/12/2014 23:58:00,2.6516
12/13/2014 23:58:00,2.6496
12/14/2014 23:58:00,2.6496
12/15/2014 23:58:00,2.6921
12/16/2014 23:58:00,2.7352
12/17/2014 23:58:00,2.712
12/18/2014 23:58:00,2.6593
12/19/2014 23:58:00,2.6565
12/22/2014 23:58:00,2.6624
12/23/2014 23:58:00,2.6912
12/24/2014 23:58:00,2.6952
12/25/2014 23:58:00,2.6867
12/26/2014 23:58:00,2.6927
12/29/2014 23:58:00,2.6993
12/30/2014 23:58:00,2.6541
12/31/2014 23:58:00,2.6542
1/1/2015 23:58:00,2.6532
1/2/2015 23:58:00,2.6912
1/5/2015 23:58:00,2.7031
1/6/2015 23:58:00,2.6966
1/7/2015 23:58:00,2.6808
1/8/2015 23:58:00,2.6597
1/9/2015 23:58:00,2.6264
1/12/2015 23:58:00,2.6702
1/13/2015 23:58:00,2.6396
1/14/2015 23:58:00,2.6121
1/15/2015 23:58:00,2.6387
1/16/2015 23:58:00,2.6169
1/19/2015 23:58:00,2.6481
1/20/2015 23:58:00,2.611
1/21/2015 23:58:00,2.5971
1/22/2015 23:58:00,2.5707
1/23/2015 23:58:00,2.5778
1/26/2015 23:58:00,2.5799
1/27/2015 23:58:00,2.5693
1/28/2015 23:58:00,2.5731
1/29/2015 23:58:00,2.6002
1/30/2015 23:58:00,2.6792
1/31/2015 23:58:00,2.6788
2/2/2015 23:58:00,2.7236
2/3/2015 23:58:00,2.6911
2/4/2015 23:58:00,2.7383
2/5/2015 23:58:00,2.7416
2/6/2015 23:58:00,2.7796
2/9/2015 23:58:00,2.7663
2/10/2015 23:58:00,2.8311
2/11/2015 23:58:00,2.8655
2/12/2015 23:58:00,2.817
2/13/2015 23:58:00,2.8309
2/15/2015 23:58:00,2.8309
2/16/2015 23:58:00,2.826
2/17/2015 23:58:00,2.8257
2/18/2015 23:58:00,2.834
2/19/2015 23:58:00,2.8633
2/20/2015 23:58:00,2.8641
2/23/2015 23:58:00,2.8747
2/24/2015 23:58:00,2.857
2/25/2015 23:58:00,2.8688
2/26/2015 23:58:00,2.905
2/27/2015 23:58:00,2.8368
3/2/2015 23:58:00,2.8927
3/3/2015 23:58:00,2.9279
3/4/2015 23:58:00,2.9714
3/5/2015 23:58:00,3.0001
3/6/2015 23:58:00,3.057
3/9/2015 23:58:00,3.1227
3/10/2015 23:58:00,3.1016
3/11/2015 23:58:00,3.1269
3/12/2015 23:58:00,3.1631
3/13/2015 23:58:00,3.2432
3/14/2015 23:58:00,3.245
3/16/2015 23:58:00,3.2428
3/17/2015 23:58:00,3.2462
3/18/2015 23:58:00,3.2181
3/19/2015 23:58:00,3.2904
3/20/2015 23:58:00,3.2246
3/23/2015 23:58:00,3.1283
3/24/2015 23:58:00,3.1362
3/25/2015 23:58:00,3.1973
3/26/2015 23:58:00,3.1795
3/27/2015 23:58:00,3.2412
3/30/2015 23:58:00,3.226
3/31/2015 23:58:00,3.1885
4/1/2015 23:58:00,3.1643
4/2/2015 23:58:00,3.1222
4/3/2015 23:58:00,3.1216
4/6/2015 23:58:00,3.1216
4/7/2015 23:58:00,3.1251
4/8/2015 23:58:00,3.0461
4/9/2015 23:58:00,3.0553
4/10/2015 23:58:00,3.0718
4/13/2015 23:58:00,3.1192
4/14/2015 23:58:00,3.0646
4/15/2015 23:58:00,3.0259
4/16/2015 23:58:00,3.0186
4/17/2015 23:58:00,3.0356
4/19/2015 23:58:00,3.0367
4/20/2015 23:58:00,3.0294
4/21/2015 23:58:00,3.026
4/22/2015 23:58:00,3.0052
4/23/2015 23:58:00,2.9685
4/24/2015 23:58:00,2.9468
4/26/2015 23:58:00,2.9483
4/27/2015 23:58:00,2.9131
4/28/2015 23:58:00,2.9348
4/29/2015 23:58:00,2.9527
4/30/2015 23:58:00,3.0111
5/1/2015 23:58:00,3.0111
5/4/2015 23:58:00,3.083
5/5/2015 23:58:00,3.0531
5/6/2015 23:58:00,3.0287
5/7/2015 23:58:00,3.0213
5/8/2015 23:58:00,2.9712
5/11/2015 23:58:00,3.0564
5/12/2015 23:58:00,3.0175
